date,vehicle_id,total_dist_km,total_idle_sec,total_stop_sec,first_ts,last_ts,odo_min,odo_max,records,odo_dist_km,work_duration_sec,total_idle_hr,total_stop_hr,work_duration_hr
2025-12-22,2519,219694.38,580274.0,589319.0,2025-12-22 00:01:35,2025-12-22 15:03:12,25867.97,25942.86,1358,74.88999999999942,54097.0,161.18722222222223,163.69972222222222,15.026944444444444
2025-12-22,2535,632801.24,33829.0,501696.0,2025-12-22 00:07:33,2025-12-22 23:54:24,98573.49,98700.39,2080,126.89999999999418,85611.0,9.396944444444445,139.36,23.780833333333334
2025-12-22,2584,790367.57,31694.0,155151.0,2025-12-22 00:04:08,2025-12-22 23:53:39,158802.66,159083.22,2800,280.5599999999977,85771.0,8.803888888888888,43.0975,23.825277777777778
2025-12-22,2674,476539.75,0.0,3879325.0,2025-12-22 00:09:59,2025-12-22 23:53:33,158256.25,158364.96,1928,108.70999999999185,85414.0,0.0,1077.5902777777778,23.726111111111113
2025-12-22,2679,226641.53,28320.0,1002088.0,2025-12-22 00:05:35,2025-12-22 23:51:48,236735.23,236820.16,1393,84.92999999999302,85573.0,7.866666666666666,278.35777777777776,23.77027777777778
2025-12-22,2824,294885.13,32724.0,1158212.0,2025-12-22 00:09:18,2025-12-22 23:51:11,98897.42,98971.36,1633,73.94000000000233,85313.0,9.09,321.72555555555556,23.698055555555555
2025-12-22,3045,317540.06,24278.0,2136871.0,2025-12-22 00:03:35,2025-12-22 14:36:10,183396.04,183479.54,1465,83.5,52355.0,6.743888888888889,593.5752777777777,14.543055555555556
2025-12-22,3286,25228.22,828.0,5482968.0,2025-12-22 00:07:47,2025-12-22 23:54:26,203214.39,203217.25,227,2.85999999998603,85599.0,0.23,1523.0466666666666,23.7775
2025-12-22,3547,1517148.99,48903.0,4534952.0,2025-12-22 00:08:35,2025-12-22 23:59:52,94762.79,94934.01,2894,171.22000000000116,85877.0,13.584166666666667,1259.7088888888889,23.85472222222222
2025-12-22,3615,1105771.96,78183.0,365992.0,2025-12-22 00:00:04,2025-12-22 23:59:58,193768.45,193941.79,2931,173.3399999999965,86394.0,21.7175,101.66444444444444,23.998333333333335
2025-12-22,4257,1950371.7,46093.0,587297.0,2025-12-22 00:06:09,2025-12-22 23:59:31,290474.31,290663.76,3243,189.45000000001164,86002.0,12.803611111111111,163.13805555555555,23.889444444444443
2025-12-22,4527,491847.31,45937.0,2973883.0,2025-12-22 00:00:16,2025-12-22 23:57:34,161944.61,162072.46,2579,127.85000000000582,86238.0,12.760277777777778,826.0786111111111,23.955
2025-12-22,4582,300725.13,28633.0,643543.0,2025-12-22 00:06:24,2025-12-22 23:56:38,269217.13,269289.02,1383,71.89000000001397,85814.0,7.953611111111111,178.76194444444445,23.837222222222223
2025-12-22,4657,389721.3,47474.0,821865.0,2025-12-22 00:02:04,2025-12-22 23:50:44,150816.15,150954.08,2256,137.92999999999302,85720.0,13.187222222222223,228.29583333333332,23.81111111111111
2025-12-22,4811,342404.46,22542.0,3821084.0,2025-12-22 00:04:11,2025-12-22 23:57:38,284491.03,284564.23,1444,73.19999999995343,86007.0,6.261666666666667,1061.4122222222222,23.890833333333333
2025-12-22,5012,506262.78,28289.0,1116078.0,2025-12-22 00:09:21,2025-12-22 23:56:35,162129.85,162231.57,2566,101.72000000000116,85634.0,7.858055555555556,310.02166666666665,23.787222222222223
2025-12-22,5333,2825234.43,7273867.0,7273867.0,2025-12-22 00:00:14,2025-12-22 23:59:14,291808.63,291908.97,11269,100.3399999999674,86340.0,2020.518611111111,2020.518611111111,23.983333333333334
2025-12-22,5506,223969.26,27405.0,921188.0,2025-12-22 00:03:52,2025-12-22 23:57:49,276969.71,277044.39,1340,74.67999999999302,86037.0,7.6125,255.88555555555556,23.899166666666666
2025-12-22,5552,1292985.48,0.0,1160557.0,2025-12-22 00:00:54,2025-12-22 23:57:38,185031.45,185170.66,2470,139.20999999999185,86204.0,0.0,322.37694444444446,23.945555555555554
2025-12-22,5557,891858.79,31033.0,663046.0,2025-12-22 00:00:01,2025-12-22 23:59:58,116307.97,116444.25,2214,136.27999999999884,86397.0,8.620277777777778,184.17944444444444,23.999166666666667
2025-12-22,5803,353478.78,32697.0,32697.0,2025-12-22 06:59:32,2025-12-22 16:13:46,143686.29,143782.73,1918,96.44000000000233,33254.0,9.0825,9.0825,9.237222222222222
2025-12-22,6514,600522.36,15091.0,2365150.0,2025-12-22 00:07:52,2025-12-22 23:50:35,114398.59,114484.1,1624,85.51000000000931,85363.0,4.191944444444444,656.9861111111111,23.711944444444445
2025-12-22,6574,1003859.03,79832.0,80561.0,2025-12-22 00:07:40,2025-12-22 23:59:56,144470.93,144632.67,2738,161.7400000000198,85936.0,22.175555555555555,22.378055555555555,23.871111111111112
2025-12-22,6635,2067292.54,193809.0,1840203.0,2025-12-22 00:00:11,2025-12-22 23:59:58,203049.13,203174.71,13820,125.5799999999872,86387.0,53.83583333333333,511.1675,23.996388888888887
2025-12-22,6881,236072.92,1138986.0,1138986.0,2025-12-22 00:00:02,2025-12-22 23:55:01,263393.16,263477.87,1556,84.71000000002095,86099.0,316.385,316.385,23.91638888888889
2025-12-22,7201,489477.71,3303440.0,3303440.0,2025-12-22 00:05:28,2025-12-22 23:53:18,2511.9,2604.95,1803,93.04999999999973,85670.0,917.6222222222223,917.6222222222223,23.79722222222222
2025-12-22,7224,153669.64,972506.0,972506.0,2025-12-22 00:06:30,2025-12-22 23:59:52,145121.66,145212.54,1455,90.88000000000466,86002.0,270.1405555555556,270.1405555555556,23.889444444444443
2025-12-22,7873,398320.29,36055.0,971812.0,2025-12-22 00:02:42,2025-12-22 23:56:08,105541.93,105625.44,2340,83.51000000000931,86006.0,10.015277777777778,269.9477777777778,23.890555555555554
2025-12-22,7912,316616.51,34133.0,426717.0,2025-12-22 00:09:34,2025-12-22 23:58:07,79642.73,79734.82,2037,92.09000000001106,85713.0,9.481388888888889,118.5325,23.809166666666666
2025-12-22,7924,1824937.54,70625.0,3051426.0,2025-12-22 00:07:42,2025-12-22 23:58:57,180689.3,180884.02,3424,194.72000000000116,85875.0,19.618055555555557,847.6183333333333,23.854166666666668
2025-12-22,8359,172955.6,34022.0,1558213.0,2025-12-22 00:05:36,2025-12-22 23:54:56,119022.48,119067.83,874,45.35000000000582,85760.0,9.450555555555555,432.83694444444444,23.822222222222223
2025-12-22,8527,759042.84,25541.0,1068042.0,2025-12-22 00:07:23,2025-12-22 23:57:58,174211.39,174313.57,1998,102.17999999999302,85835.0,7.094722222222222,296.67833333333334,23.843055555555555
2025-12-22,9279,1262889.84,0.0,552021.0,2025-12-22 00:02:06,2025-12-22 23:59:59,96220.74,96390.52,2617,169.77999999999884,86273.0,0.0,153.33916666666667,23.96472222222222
2025-12-22,9785,299843.74,34853.0,1399549.0,2025-12-22 00:03:07,2025-12-22 23:55:08,173574.78,173648.51,1272,73.73000000001048,85921.0,9.68138888888889,388.7636111111111,23.866944444444446
2025-12-22,9928,795700.94,22365.0,2658512.0,2025-12-22 00:00:43,2025-12-22 23:58:04,47946.31,48086.99,2229,140.6800000000003,86241.0,6.2125,738.4755555555555,23.955833333333334
2025-12-23,1106,1110391.61,53407.0,1071008.0,2025-12-23 00:01:41,2025-12-23 23:58:50,170114.74,170230.8,2498,116.05999999999767,86229.0,14.835277777777778,297.5022222222222,23.9525
2025-12-23,1409,163488.68,19977.0,1839057.0,2025-12-23 00:02:41,2025-12-23 23:50:48,167506.91,167556.89,1292,49.98000000001048,85687.0,5.549166666666666,510.8491666666667,23.801944444444445
2025-12-23,1434,1549228.86,541317.0,541317.0,2025-12-23 00:02:44,2025-12-23 23:54:26,218208.93,218338.46,3307,129.52999999999884,85902.0,150.36583333333334,150.36583333333334,23.861666666666668
2025-12-23,1488,1475428.02,22384.0,1945575.0,2025-12-23 00:08:54,2025-12-23 23:51:47,199170.19,199435.4,1820,265.20999999999185,85373.0,6.217777777777778,540.4375,23.71472222222222
2025-12-23,1520,865633.89,20224.0,4569612.0,2025-12-23 00:06:39,2025-12-23 23:59:29,198998.13,199121.74,2083,123.60999999998603,85970.0,5.6177777777777775,1269.3366666666666,23.880555555555556
2025-12-23,1711,2982308.81,68418.0,30222096.0,2025-12-23 00:00:22,2025-12-23 23:59:27,366509.72,366592.34,9096,82.62000000005355,86345.0,19.005,8395.026666666667,23.98472222222222
2025-12-23,2291,3263433.33,39854.0,12919485.0,2025-12-23 00:00:39,2025-12-23 23:59:35,28410.28,28492.97,9329,82.69000000000233,86336.0,11.070555555555556,3588.7458333333334,23.982222222222223
2025-12-23,2424,294880.11,1461901.0,3509984.0,2025-12-23 00:07:22,2025-12-23 23:54:45,18697.46,18759.37,1419,61.909999999999854,85643.0,406.0836111111111,974.9955555555556,23.789722222222224
2025-12-23,2519,288868.45,26802.0,26802.0,2025-12-23 07:01:30,2025-12-23 13:57:28,25942.86,26013.04,1226,70.18000000000029,24958.0,7.445,7.445,6.932777777777778
2025-12-23,2535,1074414.42,28542.0,1149991.0,2025-12-23 00:04:24,2025-12-23 23:51:52,98700.39,98821.89,2526,121.5,85648.0,7.928333333333334,319.44194444444446,23.79111111111111
2025-12-23,2584,863832.53,22171.0,1224215.0,2025-12-23 00:03:39,2025-12-23 23:53:14,159083.22,159151.41,1749,68.19000000000233,85775.0,6.158611111111111,340.0597222222222,23.82638888888889
2025-12-23,2674,479094.9,0.0,3621804.0,2025-12-23 00:03:33,2025-12-23 23:58:58,158364.96,158429.17,1434,64.21000000002095,86125.0,0.0,1006.0566666666666,23.92361111111111
2025-12-23,2679,515158.52,28173.0,3189923.0,2025-12-23 00:01:48,2025-12-23 23:58:20,236820.16,236917.71,2044,97.54999999998836,86192.0,7.825833333333334,886.0897222222222,23.942222222222224
2025-12-23,2824,374097.05,33295.0,1423328.0,2025-12-23 00:01:11,2025-12-23 23:50:08,98971.36,99044.96,1474,73.60000000000582,85737.0,9.248611111111112,395.3688888888889,23.815833333333334
2025-12-23,3045,494084.12,32587.0,472245.0,2025-12-23 06:58:48,2025-12-23 22:54:38,183479.54,183578.36,1591,98.81999999997788,57350.0,9.051944444444445,131.17916666666667,15.930555555555555
2025-12-23,3286,197915.23,29178.0,3475188.0,2025-12-23 00:04:26,2025-12-23 23:53:14,203217.25,203297.01,1370,79.76000000000931,85728.0,8.105,965.33,23.813333333333333
2025-12-23,3547,1839255.83,59311.0,979581.0,2025-12-23 00:00:01,2025-12-23 23:59:53,94934.02,95089.37,2653,155.34999999999127,86392.0,16.475277777777777,272.10583333333335,23.997777777777777
2025-12-23,3615,1246058.29,64627.0,804534.0,2025-12-23 00:00:08,2025-12-23 23:58:58,193941.98,194091.16,2357,149.17999999999302,86330.0,17.951944444444443,223.48166666666665,23.980555555555554
2025-12-23,4257,2264016.54,53090.0,476450.0,2025-12-23 00:00:22,2025-12-23 23:56:28,290663.78,290814.72,2914,150.93999999994412,86166.0,14.747222222222222,132.34722222222223,23.935
2025-12-23,4527,504354.07,30088.0,2184898.0,2025-12-23 00:07:34,2025-12-23 23:59:45,162072.46,162144.92,1663,72.46000000002095,85931.0,8.357777777777779,606.9161111111111,23.869722222222222
2025-12-23,4582,358449.42,17087.0,2865966.0,2025-12-23 00:06:38,2025-12-23 23:52:18,269289.02,269353.58,1254,64.55999999999767,85540.0,4.746388888888889,796.1016666666667,23.761111111111113
2025-12-23,4657,470287.52,23394.0,1925561.0,2025-12-23 00:00:44,2025-12-23 23:58:07,150954.08,151032.52,1678,78.44000000000233,86243.0,6.498333333333333,534.8780555555555,23.95638888888889
2025-12-23,4811,597340.86,21867.0,3168310.0,2025-12-23 00:07:38,2025-12-23 23:59:10,284564.23,284678.41,1808,114.17999999999302,85892.0,6.074166666666667,880.0861111111111,23.858888888888888
2025-12-23,5012,585277.79,25649.0,2422192.0,2025-12-23 00:06:35,2025-12-23 23:50:30,162231.57,162302.24,2008,70.6699999999837,85435.0,7.124722222222222,672.8311111111111,23.731944444444444
2025-12-23,5333,442450.08,56041220.0,56041220.0,2025-12-23 00:00:14,2025-12-23 23:59:10,291908.97,291908.97,1464,0.0,86336.0,15567.005555555555,15567.005555555555,23.982222222222223
2025-12-23,5506,431315.89,22954.0,2889646.0,2025-12-23 00:07:49,2025-12-23 23:50:03,277044.39,277135.36,1738,90.96999999997206,85334.0,6.376111111111111,802.6794444444445,23.70388888888889
2025-12-23,5552,1016780.84,0.0,1472793.0,2025-12-23 00:07:38,2025-12-23 20:34:39,185170.66,185253.42,1577,82.76000000000931,73621.0,0.0,409.1091666666667,20.450277777777778
2025-12-23,5557,1487131.84,22767.0,223587.0,2025-12-23 00:00:53,2025-12-23 23:58:50,116444.26,116600.25,2714,155.99000000000524,86277.0,6.324166666666667,62.1075,23.965833333333332
2025-12-23,5803,338235.98,30180.0,30180.0,2025-12-23 06:56:10,2025-12-23 13:34:40,143782.73,143838.67,1294,55.94000000000233,23910.0,8.383333333333333,8.383333333333333,6.641666666666667
2025-12-23,6514,1200191.73,656227.0,5534805.0,2025-12-23 00:00:35,2025-12-23 23:54:54,114484.1,114621.99,2492,137.88999999999942,86059.0,182.28527777777776,1537.4458333333334,23.905277777777776
2025-12-23,6574,1552792.61,71426.0,671560.0,2025-12-23 00:00:06,2025-12-23 23:59:44,144632.76,144800.59,2904,167.8299999999872,86378.0,19.840555555555557,186.54444444444445,23.99388888888889
2025-12-23,6635,2058426.07,84704.0,23288850.0,2025-12-23 00:00:58,2025-12-23 23:59:45,203174.71,203232.51,8493,57.80000000001746,86327.0,23.52888888888889,6469.125,23.97972222222222
2025-12-23,6881,277010.13,5763887.0,5763887.0,2025-12-23 00:05:01,2025-12-23 23:54:01,263477.87,263534.52,1245,56.65000000002328,85740.0,1601.0797222222222,1601.0797222222222,23.816666666666666
2025-12-23,7201,620632.35,2747504.0,2747504.0,2025-12-23 00:03:18,2025-12-23 23:59:01,2604.95,2690.28,1724,85.33000000000038,86143.0,763.1955555555555,763.1955555555555,23.92861111111111
2025-12-23,7224,244324.93,1125648.0,1125648.0,2025-12-23 00:09:52,2025-12-23 23:56:53,145212.54,145285.38,1306,72.83999999999651,85621.0,312.68,312.68,23.78361111111111
2025-12-23,7873,345695.48,29009.0,2058888.0,2025-12-23 00:06:08,2025-12-23 23:54:34,105625.44,105679.76,1420,54.31999999999243,85706.0,8.058055555555555,571.9133333333333,23.807222222222222
2025-12-23,7912,589997.99,34054.0,922408.0,2025-12-23 00:08:07,2025-12-23 23:55:32,79734.82,79837.52,2345,102.69999999999709,85645.0,9.459444444444445,256.22444444444443,23.790277777777778
2025-12-23,7924,2706830.74,56290.0,246612.0,2025-12-23 00:02:57,2025-12-23 23:57:43,180884.04,181095.32,3668,211.27999999999884,86086.0,15.636111111111111,68.50333333333333,23.912777777777777
2025-12-23,8359,231392.77,28306.0,4151518.0,2025-12-23 00:04:56,2025-12-23 23:51:08,119067.83,119115.71,946,47.88000000000466,85572.0,7.862777777777778,1153.1994444444445,23.77
2025-12-23,8527,600628.64,17594.0,3605400.0,2025-12-23 00:07:58,2025-12-23 23:55:26,174313.57,174370.78,1299,57.20999999999185,85648.0,4.887222222222222,1001.5,23.79111111111111
2025-12-23,9279,1517020.58,0.0,640666.0,2025-12-23 00:00:08,2025-12-23 23:53:16,96390.74,96523.9,2405,133.15999999998894,85988.0,0.0,177.96277777777777,23.885555555555555
2025-12-23,9785,398154.61,21907.0,3240508.0,2025-12-23 00:05:08,2025-12-23 23:57:16,173648.51,173722.94,1294,74.42999999999302,85928.0,6.085277777777778,900.1411111111111,23.86888888888889
2025-12-23,9928,673698.93,29224.0,849947.0,2025-12-23 00:08:04,2025-12-23 23:50:29,48086.99,48158.59,1454,71.59999999999854,85345.0,8.117777777777778,236.0963888888889,23.706944444444446
2025-12-24,1106,1582550.2,52827.0,917777.0,2025-12-24 00:08:50,2025-12-24 23:59:57,170230.8,170353.35,2821,122.55000000001746,85867.0,14.674166666666666,254.93805555555556,23.851944444444445
2025-12-24,1409,257823.78,19985.0,3676937.0,2025-12-24 00:00:48,2025-12-24 23:55:23,167556.89,167616.34,1420,59.44999999998254,86075.0,5.551388888888889,1021.3713888888889,23.90972222222222
2025-12-24,1434,1584241.46,1057679.0,1057679.0,2025-12-24 00:04:26,2025-12-24 23:59:54,218338.46,218441.87,2685,103.41000000000349,86128.0,293.7997222222222,293.7997222222222,23.924444444444443
2025-12-24,1488,1441634.13,16594.0,2512745.0,2025-12-24 00:01:47,2025-12-24 23:56:35,199435.4,199659.43,1362,224.02999999999884,86088.0,4.609444444444445,697.9847222222222,23.913333333333334
2025-12-24,1520,1090053.37,13179.0,6464390.0,2025-12-24 00:09:29,2025-12-24 23:52:54,199121.74,199250.02,2020,128.27999999999884,85405.0,3.660833333333333,1795.6638888888888,23.72361111111111
2025-12-24,1711,5730674.88,58009.0,29506184.0,2025-12-24 00:00:27,2025-12-24 23:59:01,366592.34,366703.76,13580,111.4199999999837,86314.0,16.113611111111112,8196.162222222221,23.976111111111113
2025-12-24,2291,4770482.81,40585.0,47771455.0,2025-12-24 00:00:35,2025-12-24 23:59:20,28492.97,28577.3,10958,84.32999999999811,86325.0,11.27361111111111,13269.84861111111,23.979166666666668
2025-12-24,2424,373046.51,2333710.0,3925427.0,2025-12-24 00:04:45,2025-12-24 23:58:34,18759.37,18813.19,1394,53.81999999999971,86029.0,648.2527777777777,1090.3963888888889,23.896944444444443
2025-12-24,2519,285476.01,850161.0,850161.0,2025-12-24 06:56:10,2025-12-24 23:57:06,26013.04,26064.76,955,51.719999999997526,61256.0,236.15583333333333,236.15583333333333,17.015555555555554
2025-12-24,2535,1141431.85,22862.0,2158320.0,2025-12-24 00:01:52,2025-12-24 23:51:46,98821.89,98948.09,2063,126.19999999999709,85794.0,6.350555555555555,599.5333333333333,23.831666666666667
2025-12-24,2584,996268.3,21360.0,3523816.0,2025-12-24 00:03:14,2025-12-24 23:56:44,159151.41,159221.04,1773,69.63000000000466,86010.0,5.933333333333334,978.8377777777778,23.891666666666666
2025-12-24,2674,578683.95,0.0,3088081.0,2025-12-24 00:08:58,2025-12-24 23:57:56,158429.17,158493.25,1453,64.0799999999872,85738.0,0.0,857.8002777777778,23.816111111111113
2025-12-24,2679,448852.46,23455.0,3334263.0,2025-12-24 00:08:20,2025-12-24 23:53:42,236917.71,237000.4,1311,82.69000000000233,85522.0,6.5152777777777775,926.1841666666667,23.75611111111111
2025-12-24,2824,530378.61,23172.0,3732501.0,2025-12-24 00:00:08,2025-12-24 23:57:43,99044.96,99118.67,1621,73.70999999999185,86255.0,6.4366666666666665,1036.8058333333333,23.959722222222222
2025-12-24,3045,359613.93,20491.0,162363.0,2025-12-24 06:56:59,2025-12-24 16:54:55,183578.36,183624.9,938,46.54000000000815,35876.0,5.691944444444444,45.100833333333334,9.965555555555556
2025-12-24,3286,160663.82,14409.0,2280565.0,2025-12-24 00:03:14,2025-12-24 23:53:39,203297.01,203340.52,756,43.50999999998021,85825.0,4.0025,633.4902777777778,23.84027777777778
2025-12-24,3547,2739071.86,41737.0,932544.0,2025-12-24 00:00:03,2025-12-24 23:59:50,95089.44,95304.16,3134,214.72000000000116,86387.0,11.59361111111111,259.04,23.996388888888887
2025-12-24,3615,1682475.65,44807.0,885058.0,2025-12-24 00:00:24,2025-12-24 23:59:03,194091.19,194223.28,2477,132.0899999999965,86319.0,12.446388888888889,245.84944444444446,23.9775
2025-12-24,4257,2520066.96,56548.0,910189.0,2025-12-24 00:00:13,2025-12-24 23:59:56,290814.78,290961.41,2725,146.62999999994645,86383.0,15.707777777777778,252.83027777777778,23.995277777777776
2025-12-24,4527,720494.33,27696.0,4908700.0,2025-12-24 00:09:45,2025-12-24 23:55:31,162144.92,162213.29,1932,68.36999999999534,85546.0,7.693333333333333,1363.5277777777778,23.762777777777778
2025-12-24,4582,380294.67,31563.0,4055011.0,2025-12-24 00:02:18,2025-12-24 23:56:44,269353.58,269406.77,1097,53.19000000000233,86066.0,8.7675,1126.3919444444443,23.907222222222224
2025-12-24,4657,636667.44,71490.0,3929704.0,2025-12-24 00:08:07,2025-12-24 23:50:56,151032.52,151114.89,1763,82.37000000002445,85369.0,19.858333333333334,1091.5844444444444,23.71361111111111
2025-12-24,4811,572449.5,15177.0,4103486.0,2025-12-24 00:09:10,2025-12-24 23:52:45,284678.41,284747.8,1358,69.39000000001397,85415.0,4.215833333333333,1139.8572222222222,23.726388888888888
2025-12-24,5012,812092.79,22171.0,792197.0,2025-12-24 00:00:30,2025-12-24 14:29:31,162302.24,162384.22,2267,81.98000000001048,52141.0,6.158611111111111,220.0547222222222,14.483611111111111
2025-12-24,5333,444649.07999999996,0.0,0.0,2025-12-24 00:00:10,2025-12-24 23:59:06,291908.97,291909.03,1471,0.060000000055879354,86336.0,0.0,0.0,23.982222222222223
2025-12-24,5506,449640.31,26485.0,3050404.0,2025-12-24 00:00:03,2025-12-24 23:57:16,277135.36,277210.68,1353,75.32000000000698,86233.0,7.356944444444444,847.3344444444444,23.953611111111112
2025-12-24,5552,1090391.92,0.0,428349.0,2025-12-24 12:53:38,2025-12-24 23:53:53,185253.42,185345.49,1504,92.06999999997788,39615.0,0.0,118.98583333333333,11.004166666666666
2025-12-24,5557,3101004.18,44480.0,127486.0,2025-12-24 00:00:00,2025-12-24 23:22:00,116600.28,116838.06,4125,237.77999999999884,84120.0,12.355555555555556,35.41277777777778,23.366666666666667
2025-12-24,5803,587433.25,37186.0,37186.0,2025-12-24 06:55:55,2025-12-24 16:44:57,143838.67,143926.16,1764,87.48999999999069,35342.0,10.329444444444444,10.329444444444444,9.817222222222222
2025-12-24,6514,825583.7,2660170.0,5816581.0,2025-12-24 00:04:54,2025-12-24 23:51:44,114621.99,114686.5,1421,64.50999999999476,85610.0,738.9361111111111,1615.7169444444444,23.780555555555555
2025-12-24,6574,1674057.3,55606.0,994348.0,2025-12-24 00:00:14,2025-12-24 23:59:52,144800.59,144939.21,2454,138.61999999999534,86378.0,15.446111111111112,276.2077777777778,23.99388888888889
2025-12-24,6635,3590846.83,69879.0,23987385.0,2025-12-24 00:00:45,2025-12-24 23:59:12,203232.51,203324.2,11366,91.69000000000233,86307.0,19.410833333333333,6663.1625,23.974166666666665
2025-12-24,6881,312175.75,5566073.0,5566073.0,2025-12-24 00:04:01,2025-12-24 23:57:43,263534.52,263587.74,1120,53.21999999997206,86022.0,1546.131388888889,1546.131388888889,23.895
2025-12-24,7201,674923.81,3308167.0,3308167.0,2025-12-24 00:09:01,2025-12-24 23:57:38,2690.28,2769.39,1534,79.10999999999967,85717.0,918.9352777777777,918.9352777777777,23.810277777777777
2025-12-24,7224,531589.55,2367364.0,2367364.0,2025-12-24 00:06:53,2025-12-24 23:52:48,145285.38,145395.54,1906,110.16000000000349,85555.0,657.6011111111111,657.6011111111111,23.76527777777778
2025-12-24,7873,541564.86,32748.0,4476535.0,2025-12-24 00:04:34,2025-12-24 23:51:22,105679.76,105753.96,1778,74.20000000001164,85608.0,9.096666666666666,1243.4819444444445,23.78
2025-12-24,7912,73353.98,10513.0,3219686.0,2025-12-24 00:05:32,2025-12-24 23:53:16,79837.52,79842.03,234,4.509999999994761,85664.0,2.9202777777777778,894.3572222222223,23.795555555555556
2025-12-24,7924,2806888.61,58307.0,885182.0,2025-12-24 00:07:43,2025-12-24 23:58:44,181095.32,181257.02,3064,161.69999999998254,85861.0,16.19638888888889,245.8838888888889,23.850277777777777
2025-12-24,8359,302581.28,29755.0,4531340.0,2025-12-24 00:01:08,2025-12-24 23:52:29,119115.71,119168.13,1031,52.419999999998254,85881.0,8.265277777777778,1258.7055555555555,23.855833333333333
2025-12-24,8527,1251756.95,24203.0,2858683.0,2025-12-24 00:05:26,2025-12-24 23:56:35,174370.78,174650.24,2162,279.45999999999185,85869.0,6.723055555555556,794.0786111111111,23.8525
2025-12-24,9279,1749757.18,0.0,1273811.0,2025-12-24 00:03:16,2025-12-24 23:59:57,96523.9,96656.57,2306,132.6700000000128,86201.0,0.0,353.8363888888889,23.94472222222222
2025-12-24,9785,365589.31,27848.0,3698130.0,2025-12-24 00:07:16,2025-12-24 23:56:41,173722.94,173772.6,983,49.66000000000349,85765.0,7.735555555555556,1027.2583333333334,23.823611111111113
2025-12-24,9928,1267216.16,23462.0,2495856.0,2025-12-24 00:00:29,2025-12-24 23:54:02,48158.59,48296.31,2218,137.72000000000116,86013.0,6.517222222222222,693.2933333333333,23.8925
2025-12-24,9935,31333.909999999996,14059.0,2053404.0,2025-12-24 11:20:39,2025-12-24 23:50:35,134975.38,134975.38,97,0.0,44996.0,3.9052777777777776,570.39,12.498888888888889
2025-12-25,1106,499629.79,5744.0,477965.0,2025-12-25 00:00:06,2025-12-25 08:30:45,170353.35,170399.01,769,45.66000000000349,30639.0,1.5955555555555556,132.76805555555555,8.510833333333334
2025-12-25,1409,112090.7,7316.0,2783863.0,2025-12-25 00:05:23,2025-12-25 08:46:05,167616.34,167630.35,503,14.010000000009313,31242.0,2.0322222222222224,773.2952777777778,8.678333333333333
2025-12-25,1434,358816.72,587267.0,587267.0,2025-12-25 00:00:03,2025-12-25 08:35:20,218442.08,218472.36,541,30.279999999998836,30917.0,163.12972222222223,163.12972222222223,8.588055555555556
2025-12-25,1488,520194.46,8358.0,2015424.0,2025-12-25 00:06:35,2025-12-25 08:45:08,199659.43,199670.43,429,11.0,31113.0,2.3216666666666668,559.84,8.6425
2025-12-25,1520,415570.0,6738.0,4060664.0,2025-12-25 00:02:54,2025-12-25 08:44:37,199250.02,199293.64,659,43.62000000002445,31303.0,1.8716666666666666,1127.9622222222222,8.695277777777777
2025-12-25,1711,581123.43,29157.0,22770862.0,2025-12-25 00:00:01,2025-12-25 08:34:36,366703.76,366709.37,1201,5.60999999998603,30875.0,8.099166666666667,6325.239444444444,8.57638888888889
2025-12-25,2291,1444637.15,7124.0,43192130.0,2025-12-25 00:00:20,2025-12-25 08:45:08,28577.3,28598.34,2965,21.040000000000873,31488.0,1.978888888888889,11997.81388888889,8.746666666666666
2025-12-25,2424,148842.03,9365.0,2531728.0,2025-12-25 00:08:34,2025-12-25 08:42:37,18813.19,18826.73,484,13.540000000000873,30843.0,2.6013888888888888,703.2577777777777,8.5675
2025-12-25,2519,96459.5,1963183.0,1963183.0,2025-12-25 00:07:06,2025-12-25 08:31:59,26064.76,26080.9,290,16.140000000003056,30293.0,545.3286111111111,545.3286111111111,8.414722222222222
2025-12-25,2535,373598.21,17543.0,2070455.0,2025-12-25 00:01:46,2025-12-25 08:36:04,98948.09,98974.03,590,25.94000000000233,30858.0,4.873055555555555,575.1263888888889,8.571666666666667
2025-12-25,2584,346074.28,12370.0,3085222.0,2025-12-25 00:06:43,2025-12-25 08:38:37,159221.04,159238.91,564,17.869999999995343,30714.0,3.436111111111111,857.0061111111111,8.531666666666666
2025-12-25,2674,158880.0,0.0,1906587.0,2025-12-25 00:07:56,2025-12-25 08:41:30,158493.25,158508.1,359,14.85000000000582,30814.0,0.0,529.6075,8.559444444444445
2025-12-25,2679,144160.74,6542.0,2545570.0,2025-12-25 00:03:42,2025-12-25 08:30:46,237000.4,237007.8,368,7.399999999994179,30424.0,1.8172222222222223,707.1027777777778,8.45111111111111
2025-12-25,2824,92566.91,6590.0,2597105.0,2025-12-25 00:07:43,2025-12-25 08:33:38,99118.67,99126.14,248,7.470000000001164,30355.0,1.8305555555555555,721.4180555555556,8.431944444444444
2025-12-25,3045,76725.56,8394.0,8394.0,2025-12-25 06:59:17,2025-12-25 08:34:24,183624.9,183631.65,185,6.75,5707.0,2.3316666666666666,2.3316666666666666,1.5852777777777778
2025-12-25,3286,81093.97,11700.0,2596858.0,2025-12-25 00:03:39,2025-12-25 08:58:44,203340.52,203348.3,338,7.779999999998836,32105.0,3.25,721.3494444444444,8.918055555555556
