date,vehicle_id,vehicle_type,stop_order,Mahalle,latitude,longitude,distance_from_prev_km
2025-12-21,1106,UNKNOWN,6,Duran,40.197079,28.94602,0.19
2025-12-21,1106,UNKNOWN,7,Duran,40.197914,28.946213,0.094
2025-12-21,1106,UNKNOWN,8,Duran,40.1983695,28.9484135,0.194
2025-12-21,1106,UNKNOWN,9,Duran,40.1992415,28.947081,0.149
2025-12-21,1106,UNKNOWN,10,Duran,40.273239,28.954233,8.251
2025-12-21,1434,UNKNOWN,1,Duran,40.190105,28.930634,0.0
2025-12-21,2519,UNKNOWN,1,Duran,40.1904085,28.9309415,0.0
2025-12-21,2674,UNKNOWN,1,Duran,40.190144,28.93079,0.0
2025-12-21,2674,UNKNOWN,2,Duran,40.229124,28.852258,7.954
2025-12-21,2674,UNKNOWN,3,Duran,40.228519,28.846573,0.487
2025-12-21,2674,UNKNOWN,4,Duran,40.23019,28.843416,0.326
2025-12-21,2674,UNKNOWN,5,Duran,40.230656,28.84469,0.12
2025-12-21,2674,UNKNOWN,6,Duran,40.2314815,28.847269,0.237
2025-12-21,2824,UNKNOWN,1,Duran,40.190193,28.931038,0.0
2025-12-21,2824,UNKNOWN,2,Duran,40.204649,28.9544085,2.554
2025-12-21,2824,UNKNOWN,3,Duran,40.207424,28.958888,0.49
2025-12-21,2824,UNKNOWN,4,Duran,40.206421,28.960789,0.196
2025-12-21,2824,UNKNOWN,5,Duran,40.2088795,28.964675,0.429
2025-12-21,2824,UNKNOWN,6,Duran,40.208576,28.963322,0.12
2025-12-21,2824,UNKNOWN,7,Duran,40.208778,28.960175,0.268
2025-12-21,2824,UNKNOWN,8,Duran,40.209625,28.955128,0.439
2025-12-21,2824,UNKNOWN,9,Duran,40.209114,28.953755,0.13
2025-12-21,2824,UNKNOWN,10,Duran,40.228436,28.962778,2.281
2025-12-21,3045,UNKNOWN,1,Duran,40.190117,28.930847,0.0
2025-12-21,3045,UNKNOWN,2,Duran,40.205547,28.994583,5.679
2025-12-21,3045,UNKNOWN,3,Duran,40.217678,28.959587,3.264
2025-12-21,3045,UNKNOWN,4,Duran,40.273571,28.954786,6.228
2025-12-21,3547,UNKNOWN,1,Duran,40.190094,28.93058,0.0
2025-12-21,3547,UNKNOWN,2,Duran,40.190411,28.93079,0.04
2025-12-21,3547,UNKNOWN,3,Duran,40.2226655,28.939938,3.67
2025-12-21,3547,UNKNOWN,4,Duran,40.22126,28.9506905,0.926
2025-12-21,3547,UNKNOWN,5,Duran,40.218002,28.964661,1.24
2025-12-21,3615,UNKNOWN,1,Duran,40.204992,28.9809285,0.0
2025-12-21,3615,UNKNOWN,2,Duran,40.219299,28.994377,1.958
2025-12-21,3615,UNKNOWN,3,Duran,40.225193,28.89941,8.09
2025-12-21,4257,UNKNOWN,1,Duran,40.19006,28.930618,0.0
2025-12-21,4257,UNKNOWN,2,Duran,40.208054,28.987663,5.242
2025-12-21,4257,UNKNOWN,3,Duran,40.219715,28.978069,1.531
2025-12-21,4257,UNKNOWN,4,Duran,40.232418,28.976772,1.417
2025-12-21,4257,UNKNOWN,5,Duran,40.2251665,28.914773,5.325
2025-12-21,4257,UNKNOWN,6,Duran,40.226871,28.845524,5.882
2025-12-21,4257,UNKNOWN,7,Duran,40.232071,28.8418675,0.656
2025-12-21,4257,UNKNOWN,8,Duran,40.233124,28.840921,0.142
2025-12-21,4257,UNKNOWN,9,Duran,40.2345235,28.8368065,0.382
2025-12-21,4257,UNKNOWN,10,Duran,40.232601,28.834097,0.314
2025-12-21,4257,UNKNOWN,11,Duran,40.229843,28.839586,0.558
2025-12-21,4257,UNKNOWN,12,Duran,40.229156,28.836109,0.305
2025-12-21,4257,UNKNOWN,13,Duran,40.2307185,28.833068,0.311
2025-12-21,4257,UNKNOWN,14,Duran,40.227764,28.830492,0.395
2025-12-21,4527,UNKNOWN,1,Duran,40.190105,28.930523,0.0
2025-12-21,4527,UNKNOWN,2,Duran,40.205757,28.949673,2.382
2025-12-21,4811,UNKNOWN,1,Duran,40.190201,28.930904,0.0
2025-12-21,4811,UNKNOWN,2,Duran,40.2212295,28.84658,7.949
2025-12-21,4811,UNKNOWN,3,Duran,40.223133,28.848055,0.246
2025-12-21,4811,UNKNOWN,4,Duran,40.2262725,28.844324,0.471
2025-12-21,4811,UNKNOWN,5,Duran,40.226585,28.83764,0.569
2025-12-21,4811,UNKNOWN,6,Duran,40.2259425,28.8353325,0.209
2025-12-21,4811,UNKNOWN,7,Duran,40.226784,28.8284425,0.592
2025-12-21,5552,UNKNOWN,1,Duran,40.190067,28.930609,0.0
2025-12-21,5552,UNKNOWN,2,Duran,40.19022,28.931049,0.041
2025-12-21,5552,UNKNOWN,3,Duran,40.204021,28.953878,2.473
2025-12-21,5557,UNKNOWN,1,Duran,40.190105,28.930897,0.0
2025-12-21,5557,UNKNOWN,2,Duran,40.1901245,28.9312915,0.034
2025-12-21,5557,UNKNOWN,3,Duran,40.2199785,28.9125145,3.683
2025-12-21,5557,UNKNOWN,4,Duran,40.223228,28.913502,0.371
2025-12-21,5557,UNKNOWN,5,Duran,40.228779,28.923309,1.036
2025-12-21,5557,UNKNOWN,6,Duran,40.21265,28.936361,2.108
2025-12-21,5557,UNKNOWN,7,Duran,40.224506,28.964609,2.737
2025-12-21,5557,UNKNOWN,8,Duran,40.220116,28.992053,2.381
2025-12-21,5557,UNKNOWN,9,Duran,40.273315,28.954689,6.712
2025-12-21,5557,UNKNOWN,10,Duran,40.223644,28.851339,10.365
2025-12-21,7201,UNKNOWN,1,Duran,40.190174,28.930843,0.0
2025-12-21,7201,UNKNOWN,2,Duran,40.273247,28.954548,9.454
2025-12-21,7201,UNKNOWN,3,Duran,40.216503,28.820936,12.977
2025-12-21,7924,UNKNOWN,1,Duran,40.166149,28.91972,0.0
2025-12-21,7924,UNKNOWN,2,Duran,40.168324,28.917244,0.321
2025-12-21,7924,UNKNOWN,3,Duran,40.167625,28.919495,0.206
2025-12-21,7924,UNKNOWN,4,Duran,40.16753,28.923447,0.336
2025-12-21,7924,UNKNOWN,5,Duran,40.169048,28.924063,0.177
2025-12-21,7924,UNKNOWN,6,Duran,40.172169,28.91864,0.577
2025-12-21,7924,UNKNOWN,7,Duran,40.190105,28.930742,2.244
2025-12-21,7924,UNKNOWN,8,Duran,40.198994,28.948915,1.833
2025-12-21,7924,UNKNOWN,9,Duran,40.194408,28.984789,3.089
2025-12-21,7924,UNKNOWN,10,Duran,40.214977,28.982393,2.296
2025-12-21,7924,UNKNOWN,11,Duraklama Alarmı,40.216606,28.984072,0.231
2025-12-21,7924,UNKNOWN,12,Duran,40.228397,28.98148,1.329
2025-12-21,7924,UNKNOWN,13,Duraklama Alarmı,40.263775,28.969454,4.064
2025-12-21,7924,UNKNOWN,14,Duran,40.225689,28.919142,6.014
2025-12-21,7924,UNKNOWN,15,Duran,40.220081,28.912851,0.821
2025-12-21,7924,UNKNOWN,16,Duran,40.223663,28.851316,5.24
2025-12-21,9279,UNKNOWN,1,Duran,40.190182,28.931019,0.0
2025-12-21,9279,UNKNOWN,2,Duran,40.219551,28.993804,6.253
2025-12-21,9279,UNKNOWN,3,Duran,40.226631,28.968502,2.288
2025-12-21,9279,UNKNOWN,4,Duran,40.221004,28.844646,10.534
2025-12-21,9279,UNKNOWN,5,Duran,40.223694,28.8443305,0.3
2025-12-21,9279,UNKNOWN,6,Duran,40.226219,28.841097,0.393
2025-12-21,9279,UNKNOWN,7,Duran,40.223217,28.836838,0.492
2025-12-21,9279,UNKNOWN,8,Duran,40.2175045,28.8422775,0.785
2025-12-21,9279,UNKNOWN,9,Duran,40.2158375,28.8167495,2.175
2025-12-21,9785,UNKNOWN,1,Duran,40.190384,28.930838,0.0
2025-12-21,9785,UNKNOWN,2,Duran,40.218445,28.885974,4.925
2025-12-21,9785,UNKNOWN,3,Duran,40.225285,28.916653,2.714
2025-12-21,9785,UNKNOWN,4,Duran,40.273197,28.954208,6.208
2025-12-21,9928,UNKNOWN,1,Duran,40.1845645,28.830368,0.0
2025-12-21,9928,UNKNOWN,2,Duran,40.18515,28.837113,0.577
2025-12-21,9928,UNKNOWN,3,Duran,40.198318,28.836926,1.464
2025-12-21,9928,UNKNOWN,4,Duran,40.198639,28.841471,0.388
2025-12-21,9928,UNKNOWN,5,Duran,40.193806,28.846767,0.701
2025-12-21,9928,UNKNOWN,6,Duran,40.20232,28.854086,1.133
2025-12-21,9928,UNKNOWN,7,Duran,40.190117,28.930735,6.65
2025-12-22,1106,UNKNOWN,1,Duran,40.190113,28.930571,0.0
2025-12-22,1106,UNKNOWN,2,Duran,40.195503,28.935158,0.715
2025-12-22,1106,UNKNOWN,3,Duran,40.196049,28.9423715,0.616
2025-12-22,1106,UNKNOWN,4,Duran,40.19698,28.9460115,0.326
2025-12-22,1106,UNKNOWN,5,Duran,40.197323,28.9486915,0.231
2025-12-22,1106,UNKNOWN,6,Duran,40.1968575,28.951376,0.234
2025-12-22,1106,UNKNOWN,7,Duran,40.197971,28.951563,0.125
2025-12-22,1106,UNKNOWN,8,Duran,40.198357,28.949654,0.168
2025-12-22,1106,UNKNOWN,9,Duran,40.1986945,28.947129,0.218
2025-12-22,1106,UNKNOWN,10,Duran,40.199318,28.947365,0.072
2025-12-22,1106,UNKNOWN,11,Duran,40.2100375,28.933936,1.65
2025-12-22,1106,UNKNOWN,12,Duran,40.209141,28.932522,0.156
2025-12-22,1106,UNKNOWN,13,Duran,40.208874,28.929775,0.235
2025-12-22,1106,UNKNOWN,14,Duran,40.209885,28.927044,0.258
2025-12-22,1106,UNKNOWN,15,Duran,40.211334,28.922169,0.444
2025-12-22,1106,UNKNOWN,16,Duran,40.270855,28.971275,7.822
2025-12-22,1106,UNKNOWN,17,Duran,40.273445,28.970316,0.299
2025-12-22,1409,UNKNOWN,1,Duran,40.190277,28.930744,0.0
2025-12-22,1409,UNKNOWN,2,Duran,40.19149,28.989799,5.018
2025-12-22,1409,UNKNOWN,3,Duran,40.192539,28.990768,0.143
2025-12-22,1409,UNKNOWN,4,Duran,40.1916275,28.9928925,0.207
2025-12-22,1409,UNKNOWN,5,Duran,40.1936915,28.9940025,0.248
2025-12-22,1409,UNKNOWN,6,Duran,40.199669,28.994753,0.668
2025-12-22,1409,UNKNOWN,7,Duran,40.273525,28.954771,8.886
2025-12-22,1434,UNKNOWN,1,Duran,40.190212,28.930656,0.0
2025-12-22,1434,UNKNOWN,2,Duran,40.190151,28.930983,0.029
2025-12-22,1434,UNKNOWN,3,Duran,40.2037585,28.9471795,2.045
2025-12-22,1434,UNKNOWN,4,Duran,40.2040255,28.947998,0.076
2025-12-22,1434,UNKNOWN,5,Duran,40.205833,28.94791,0.201
2025-12-22,1434,UNKNOWN,6,Duran,40.208809,28.944845,0.421
2025-12-22,1434,UNKNOWN,7,Duran,40.214947,28.95384,1.024
2025-12-22,1434,UNKNOWN,8,Duran,40.216423,28.992191,3.261
2025-12-22,1434,UNKNOWN,9,Duran,40.216465,28.993416,0.104
2025-12-22,1434,UNKNOWN,10,Duran,40.215405,28.992161,0.159
2025-12-22,1434,UNKNOWN,11,Duran,40.214577,28.992155,0.092
2025-12-22,1434,UNKNOWN,12,Duran,40.214443,28.991503,0.057
2025-12-22,1434,UNKNOWN,13,Duran,40.211498,28.993477,0.368
2025-12-22,1434,UNKNOWN,14,Duran,40.209274,28.994974,0.278
2025-12-22,1434,UNKNOWN,15,Duran,40.207926,28.9927015,0.244
2025-12-22,1434,UNKNOWN,16,Duran,40.206806,28.993563,0.144
2025-12-22,1488,UNKNOWN,1,Duran,40.190193,28.930887,0.0
2025-12-22,1488,UNKNOWN,2,Duran,40.201588,28.975279,3.978
2025-12-22,1488,UNKNOWN,3,Duran,40.2035675,28.9745785,0.228
2025-12-22,1488,UNKNOWN,4,Duran,40.20587,28.9752195,0.262
2025-12-22,1488,UNKNOWN,5,Duran,40.2048685,28.978845,0.327
2025-12-22,1488,UNKNOWN,6,Duran,40.202541,28.980968,0.315
2025-12-22,1488,UNKNOWN,7,Duran,40.205158,28.986686,0.566
2025-12-22,1488,UNKNOWN,8,Duran,40.2046715,28.9880685,0.129
2025-12-22,1488,UNKNOWN,9,Duran,40.206524,28.990477,0.29
2025-12-22,1488,UNKNOWN,10,Duran,40.203228,28.993967,0.471
2025-12-22,1488,UNKNOWN,11,Duran,40.201275,28.993362,0.223
2025-12-22,1520,UNKNOWN,1,Duran,40.190239,28.930752,0.0
2025-12-22,1711,UNKNOWN,1,Duran,40.16758,28.919113,0.0
2025-12-22,1711,UNKNOWN,2,Duran,40.190174,28.931425,2.721
2025-12-22,1711,UNKNOWN,3,Duran,40.220432,28.805964,11.173
2025-12-22,1711,UNKNOWN,4,Duran,40.17024,28.792641,5.695
2025-12-22,2291,UNKNOWN,1,Duran,40.190182,28.930729,0.0
2025-12-22,2291,UNKNOWN,2,Duran,40.273373,28.954498,9.468
2025-12-22,2291,UNKNOWN,3,Duran,40.204784,28.812344,14.274
2025-12-22,2291,UNKNOWN,4,Duran,40.205383,28.806471,0.503
2025-12-22,2291,UNKNOWN,5,Duran,40.201334,28.802427,0.566
2025-12-22,2291,UNKNOWN,6,Duran,40.198128,28.80584,0.459
2025-12-22,2291,UNKNOWN,7,Duran,40.19771,28.8066585,0.084
2025-12-22,2291,UNKNOWN,8,Duran,40.199268,28.808758,0.249
2025-12-22,2291,UNKNOWN,9,Duran,40.194466,28.807451,0.545
2025-12-22,2291,UNKNOWN,10,Duran,40.1925775,28.806271,0.233
2025-12-22,2291,UNKNOWN,11,Duran,40.193558,28.8116425,0.469
2025-12-22,2291,UNKNOWN,12,Duran,40.191116,28.814053,0.34
2025-12-22,2424,UNKNOWN,1,Duran,40.190308,28.931076,0.0
2025-12-22,2424,UNKNOWN,2,Duran,40.216587,28.979095,5.017
2025-12-22,2424,UNKNOWN,3,Duran,40.217491,28.978537,0.111
2025-12-22,2424,UNKNOWN,4,Duran,40.218658,28.978807,0.132
2025-12-22,2424,UNKNOWN,5,Duran,40.219357,28.979328,0.089
2025-12-22,2424,UNKNOWN,6,Duran,40.220776,28.978941,0.161
2025-12-22,2424,UNKNOWN,7,Duran,40.221947,28.979242,0.133
2025-12-22,2424,UNKNOWN,8,Duran,40.2236535,28.979875,0.197
2025-12-22,2424,UNKNOWN,9,Duran,40.223318,28.9820425,0.188
2025-12-22,2424,UNKNOWN,10,Duran,40.221375,28.980991,0.234
2025-12-22,2424,UNKNOWN,11,Duran,40.220478,28.981369,0.105
2025-12-22,2424,UNKNOWN,12,Duran,40.2213135,28.9832525,0.185
2025-12-22,2424,UNKNOWN,13,Duran,40.220177,28.984816,0.183
2025-12-22,2424,UNKNOWN,14,Duran,40.2190115,28.9844035,0.134
2025-12-22,2424,UNKNOWN,15,Duran,40.218372,28.984016,0.078
2025-12-22,2424,UNKNOWN,16,Duran,40.217857,28.992828,0.75
2025-12-22,2424,UNKNOWN,17,Duran,40.217129,28.993702,0.11
2025-12-22,2424,UNKNOWN,18,Duran,40.217007,28.99452,0.071
2025-12-22,2424,UNKNOWN,19,Rölanti Alarmı,40.218307,28.994759,0.146
2025-12-22,2424,UNKNOWN,20,Duran,40.2639025,28.9695875,5.502
2025-12-22,2424,UNKNOWN,21,Duran,40.265171,28.971237,0.199
2025-12-22,2424,UNKNOWN,22,Duran,40.273464,28.954985,1.659
2025-12-22,2519,UNKNOWN,1,Duran,40.190132,28.930859,0.0
2025-12-22,2519,UNKNOWN,2,Duran,40.253468,28.937471,7.065
2025-12-22,2519,UNKNOWN,3,Duran,40.254086,28.938343,0.101
2025-12-22,2519,UNKNOWN,4,Duran,40.254498,28.937344,0.096
2025-12-22,2519,UNKNOWN,5,Duran,40.263062,28.935654,0.963
2025-12-22,2519,UNKNOWN,6,Duran,40.265396,28.936588,0.271
2025-12-22,2519,UNKNOWN,7,Duran,40.2679535,28.939083,0.355
2025-12-22,2519,UNKNOWN,8,Duran,40.271461,28.9328175,0.659
2025-12-22,2535,UNKNOWN,1,Duran,40.190372,28.930763,0.0
2025-12-22,2535,UNKNOWN,2,Duran,40.211678,28.826794,9.142
2025-12-22,2535,UNKNOWN,3,Duran,40.2189065,28.826766,0.804
2025-12-22,2535,UNKNOWN,4,Duran,40.219524,28.826797,0.069
2025-12-22,2584,UNKNOWN,1,Duran,40.190018,28.930696,0.0
2025-12-22,2584,UNKNOWN,2,Duran,40.190456,28.930685,0.049
2025-12-22,2584,UNKNOWN,3,Duran,40.2178,28.846468,7.772
2025-12-22,2584,UNKNOWN,4,Duran,40.219002,28.842276,0.38
2025-12-22,2584,UNKNOWN,5,Duran,40.2204075,28.8428575,0.164
2025-12-22,2584,UNKNOWN,6,Duran,40.220871,28.837469,0.46
2025-12-22,2584,UNKNOWN,7,Duran,40.2211325,28.833745,0.318
2025-12-22,2584,UNKNOWN,8,Duran,40.222664,28.8369695,0.322
2025-12-22,2584,UNKNOWN,9,Duran,40.222729,28.838112,0.097
2025-12-22,2584,UNKNOWN,10,Duran,40.22229,28.8399185,0.161
2025-12-22,2584,UNKNOWN,11,Duran,40.226421,28.84099,0.468
2025-12-22,2584,UNKNOWN,12,Duran,40.26395,28.969912,11.711
2025-12-22,2674,UNKNOWN,1,Duran,40.190117,28.930805,0.0
2025-12-22,2674,UNKNOWN,2,Duran,40.220938,28.849781,7.687
2025-12-22,2674,UNKNOWN,3,Duran,40.227757,28.850925,0.764
2025-12-22,2674,UNKNOWN,4,Duran,40.228737,28.846457,0.395
2025-12-22,2674,UNKNOWN,5,Duran,40.229166,28.844643,0.161
2025-12-22,2674,UNKNOWN,6,Duran,40.230932,28.8422735,0.281
2025-12-22,2674,UNKNOWN,7,Duran,40.230896,28.84365,0.117
2025-12-22,2674,UNKNOWN,8,Duran,40.231621,28.843948,0.084
2025-12-22,2674,UNKNOWN,9,Duran,40.233345,28.842676,0.22
2025-12-22,2674,UNKNOWN,10,Duran,40.233242,28.844425,0.149
2025-12-22,2674,UNKNOWN,11,Duran,40.2315525,28.8470535,0.292
2025-12-22,2674,UNKNOWN,12,Duran,40.23035,28.846678,0.137
2025-12-22,2679,UNKNOWN,1,Duran,40.190239,28.930891,0.0
2025-12-22,2679,UNKNOWN,2,Duran,40.203049,28.8517235,6.873
2025-12-22,2679,UNKNOWN,3,Duran,40.1993945,28.8481385,0.508
2025-12-22,2679,UNKNOWN,4,Duran,40.197067,28.8452455,0.357
2025-12-22,2679,UNKNOWN,5,Duran,40.197353,28.843569,0.146
2025-12-22,2679,UNKNOWN,6,Duran,40.1939165,28.845482,0.415
2025-12-22,2679,UNKNOWN,7,Duran,40.193214,28.844351,0.124
2025-12-22,2824,UNKNOWN,1,Duran,40.190372,28.930935,0.0
2025-12-22,2824,UNKNOWN,2,Duran,40.2166215,28.9710455,4.486
2025-12-22,2824,UNKNOWN,3,Duran,40.218096,28.9694195,0.214
2025-12-22,2824,UNKNOWN,4,Duran,40.21862,28.971651,0.198
2025-12-22,2824,UNKNOWN,5,Duran,40.21944,28.971457,0.093
2025-12-22,2824,UNKNOWN,6,Duran,40.2217385,28.9709165,0.26
2025-12-22,2824,UNKNOWN,7,Duran,40.221367,28.969748,0.107
2025-12-22,2824,UNKNOWN,8,Duran,40.221481,28.968355,0.119
2025-12-22,2824,UNKNOWN,9,Duran,40.223122,28.966049,0.268
2025-12-22,2824,UNKNOWN,10,Duran,40.222645,28.963987,0.183
2025-12-22,2824,UNKNOWN,11,Duran,40.224373,28.964518,0.197
2025-12-22,2824,UNKNOWN,12,Duran,40.2244625,28.969286,0.405
2025-12-22,2824,UNKNOWN,13,Duran,40.223713,28.971731,0.224
2025-12-22,3045,UNKNOWN,1,Duran,40.190189,28.930878,0.0
2025-12-22,3045,UNKNOWN,2,Duran,40.220604,28.958687,4.125
2025-12-22,3045,UNKNOWN,3,Duran,40.219517,28.960945,0.227
2025-12-22,3045,UNKNOWN,4,Duran,40.217056,28.975142,1.236
2025-12-22,3045,UNKNOWN,5,Duran,40.220654,28.976086,0.408
2025-12-22,3045,UNKNOWN,6,Duran,40.2241425,28.9766175,0.391
2025-12-22,3286,UNKNOWN,1,Duran,40.190125,28.930704,0.0
2025-12-22,3547,UNKNOWN,1,Duran,40.190113,28.930639,0.0
2025-12-22,3547,UNKNOWN,2,Duran,40.217335,28.91143,3.439
2025-12-22,3547,UNKNOWN,3,Duran,40.222099,28.910053,0.542
2025-12-22,3547,UNKNOWN,4,Duran,40.223553,28.913382,0.326
2025-12-22,3547,UNKNOWN,5,Duran,40.225117,28.907885,0.498
2025-12-22,3547,UNKNOWN,6,Duran,40.223457,28.90567,0.264
2025-12-22,3547,UNKNOWN,7,Duran,40.221695,28.9034125,0.274
2025-12-22,3547,UNKNOWN,8,Duran,40.214928,28.903364,0.752
2025-12-22,3547,UNKNOWN,9,Duran,40.2159935,28.898304,0.446
2025-12-22,3547,UNKNOWN,10,Duran,40.219429,28.897703,0.385
2025-12-22,3547,UNKNOWN,11,Duran,40.2177565,28.8922205,0.501
2025-12-22,3547,UNKNOWN,12,Duran,40.221512,28.872234,1.748
2025-12-22,3547,UNKNOWN,13,Duran,40.231541,28.866276,1.225
2025-12-22,3615,UNKNOWN,1,Duran,40.175503,28.845369,0.0
2025-12-22,3615,UNKNOWN,2,Duraklama Alarmı,40.190384,28.926317,7.073
2025-12-22,3615,UNKNOWN,3,Duran,40.190094,28.930523,0.359
2025-12-22,3615,UNKNOWN,4,Duran,40.190239,28.930923,0.038
2025-12-22,3615,UNKNOWN,5,Duran,40.199133,28.9490805,1.832
2025-12-22,3615,UNKNOWN,6,Duran,40.219326,28.960318,2.44
2025-12-22,3615,UNKNOWN,7,Duran,40.213249,28.979485,1.762
2025-12-22,3615,UNKNOWN,8,Duran,40.2143765,28.9808745,0.172
2025-12-22,3615,UNKNOWN,9,Duran,40.212877,28.9815215,0.176
2025-12-22,3615,UNKNOWN,10,Duran,40.212433,28.984253,0.237
2025-12-22,3615,UNKNOWN,11,Duran,40.213291,28.987638,0.303
2025-12-22,3615,UNKNOWN,12,Duran,40.213463,28.987091,0.05
2025-12-22,3615,UNKNOWN,13,Duran,40.215866,28.98324,0.422
2025-12-22,3615,UNKNOWN,14,Duran,40.221224,28.9921245,0.961
2025-12-22,3615,UNKNOWN,15,Duran,40.223427,28.992204,0.245
2025-12-22,3615,UNKNOWN,16,Duran,40.222542,28.990882,0.149
2025-12-22,3615,UNKNOWN,17,Duran,40.222054,28.988049,0.247
2025-12-22,3615,UNKNOWN,18,Duran,40.221203,28.986996,0.13
2025-12-22,3615,UNKNOWN,19,Duran,40.222237,28.985809,0.153
2025-12-22,3615,UNKNOWN,20,Duran,40.222126,28.9840325,0.151
2025-12-22,3615,UNKNOWN,21,Duran,40.222563,28.9845075,0.063
2025-12-22,3615,UNKNOWN,22,Duran,40.265263,28.972267,4.86
2025-12-22,3615,UNKNOWN,23,Duran,40.265224,28.972038,0.02
2025-12-22,3615,UNKNOWN,24,Duran,40.264168,28.96983,0.221
2025-12-22,3615,UNKNOWN,25,Duran,40.273388,28.954529,1.654
2025-12-22,3615,UNKNOWN,26,Duran,40.244396,28.938015,3.515
2025-12-22,3615,UNKNOWN,27,Duran,40.24453,28.937382,0.056
2025-12-22,4257,UNKNOWN,1,Duran,40.190201,28.930733,0.0
2025-12-22,4257,UNKNOWN,2,Duran,40.190182,28.930943,0.018
2025-12-22,4257,UNKNOWN,3,Duran,40.21035,28.974695,4.34
2025-12-22,4257,UNKNOWN,4,Duran,40.206821,28.98678,1.099
2025-12-22,4257,UNKNOWN,5,Duran,40.219591,28.9781525,1.598
2025-12-22,4257,UNKNOWN,6,Duran,40.232273,28.976121,1.421
2025-12-22,4257,UNKNOWN,7,Duran,40.212696,28.965099,2.369
2025-12-22,4257,UNKNOWN,8,Duran,40.226677,28.845875,10.241
2025-12-22,4257,UNKNOWN,9,Duran,40.233143,28.83979,0.885
2025-12-22,4257,UNKNOWN,10,Duran,40.235207,28.839277,0.234
2025-12-22,4257,UNKNOWN,11,Duran,40.234299,28.836359,0.267
2025-12-22,4257,UNKNOWN,12,Duran,40.231915,28.83713,0.273
2025-12-22,4257,UNKNOWN,13,Duran,40.229454,28.836025,0.289
2025-12-22,4257,UNKNOWN,14,Duran,40.232285,28.8336545,0.374
2025-12-22,4257,UNKNOWN,15,Duran,40.2308235,28.833521,0.163
2025-12-22,4257,UNKNOWN,16,Duran,40.229479,28.831693,0.215
2025-12-22,4257,UNKNOWN,17,Duran,40.227726,28.830551,0.218
2025-12-22,4527,UNKNOWN,1,Duran,40.190086,28.930567,0.0
2025-12-22,4527,UNKNOWN,2,Duran,40.204155,28.953741,2.514
2025-12-22,4527,UNKNOWN,3,Duran,40.226944,28.901232,5.128
2025-12-22,4527,UNKNOWN,4,Duran,40.23093,28.90081,0.445
2025-12-22,4527,UNKNOWN,5,Duran,40.234833,28.903439,0.488
2025-12-22,4527,UNKNOWN,6,Duran,40.273388,28.954603,6.102
2025-12-22,4582,UNKNOWN,1,Duran,40.204926,28.94993,0.0
2025-12-22,4582,UNKNOWN,2,Duran,40.221092,28.907335,4.039
2025-12-22,4582,UNKNOWN,3,Duran,40.225666,28.90447,0.564
2025-12-22,4582,UNKNOWN,4,Duran,40.225677,28.90464,0.014
2025-12-22,4582,UNKNOWN,5,Duran,40.271313,28.933863,5.648
2025-12-22,4582,UNKNOWN,6,Duran,40.26556,28.939146,0.781
2025-12-22,4582,UNKNOWN,7,Duran,40.26553,28.939302,0.014
2025-12-22,4582,UNKNOWN,8,Duran,40.2638565,28.969226,2.546
2025-12-22,4657,UNKNOWN,1,Duran,40.190418,28.930916,0.0
2025-12-22,4657,UNKNOWN,2,Duran,40.20097,28.818183,9.647
2025-12-22,4657,UNKNOWN,3,Duran,40.201359,28.815845,0.203
2025-12-22,4657,UNKNOWN,4,Duran,40.202244,28.8151745,0.114
2025-12-22,4657,UNKNOWN,5,Duran,40.20402,28.8146125,0.203
2025-12-22,4657,UNKNOWN,6,Duran,40.204828,28.814891,0.093
2025-12-22,4657,UNKNOWN,7,Duran,40.2059765,28.8131695,0.194
2025-12-22,4657,UNKNOWN,8,Duran,40.2087705,28.8100365,0.409
2025-12-22,4657,UNKNOWN,9,Duran,40.2078875,28.807231,0.258
2025-12-22,4657,UNKNOWN,10,Duran,40.208759,28.8065665,0.112
2025-12-22,4657,UNKNOWN,11,Duran,40.211464,28.808857,0.358
2025-12-22,4657,UNKNOWN,12,Duran,40.212276,28.811047,0.207
2025-12-22,4657,UNKNOWN,13,Duran,40.211514,28.811682,0.1
2025-12-22,4657,UNKNOWN,14,Duran,40.209267,28.813843,0.31
2025-12-22,4657,UNKNOWN,15,Duran,40.213203,28.8144,0.44
2025-12-22,4811,UNKNOWN,1,Duran,40.190079,28.930796,0.0
2025-12-22,4811,UNKNOWN,2,Duran,40.222874,28.848585,7.877
2025-12-22,4811,UNKNOWN,3,Duran,40.225533,28.845747,0.381
2025-12-22,4811,UNKNOWN,4,Duran,40.2252025,28.844792,0.089
2025-12-22,4811,UNKNOWN,5,Duran,40.227928,28.840546,0.471
2025-12-22,4811,UNKNOWN,6,Duran,40.226585,28.83004,0.904
2025-12-22,5012,UNKNOWN,1,Duran,40.190144,28.930799,0.0
2025-12-22,5012,UNKNOWN,2,Duran,40.1939225,28.9266565,0.548
2025-12-22,5012,UNKNOWN,3,Duran,40.195551,28.9196595,0.621
2025-12-22,5012,UNKNOWN,4,Duran,40.1983055,28.9178085,0.344
2025-12-22,5012,UNKNOWN,5,Duran,40.2003475,28.8768245,3.488
2025-12-22,5012,UNKNOWN,6,Duran,40.201035,28.875616,0.128
2025-12-22,5012,UNKNOWN,7,Duran,40.215015,28.878643,1.576
2025-12-22,5012,UNKNOWN,8,Duran,40.265188,28.971283,9.641
